Simulated Trades
Date | Company | Action | Price
6515 | MSFT | BUY | $73.16
6511 | MSFT | SELL | $72.83
6510 | MSFT | BUY | $73.05
6495 | MSFT | SELL | $74.94
6490 | MSFT | BUY | $73.85
6469 | MSFT | SELL | $78.76
6468 | MSFT | BUY | $83.81
6455 | MSFT | SELL | $82.98
6451 | MSFT | BUY | $83.72
6446 | MSFT | SELL | $83.34
6445 | MSFT | BUY | $84.17
6431 | MSFT | SELL | $85.52
6427 | MSFT | BUY | $85.71
6425 | MSFT | SELL | $85.54
6415 | MSFT | BUY | $88.35
6405 | MSFT | SELL | $92.74
6404 | MSFT | BUY | $95.01
6395 | MSFT | SELL | $89.83
6393 | MSFT | BUY | $92.66
6392 | MSFT | SELL | $92.00
6391 | MSFT | BUY | $92.72
6390 | MSFT | SELL | $91.49
6388 | MSFT | BUY | $94.06
6385 | MSFT | SELL | $93.77
6376 | MSFT | BUY | $94.41
6375 | MSFT | SELL | $93.85
6374 | MSFT | BUY | $94.18
6372 | MSFT | SELL | $92.89
6367 | MSFT | BUY | $93.78
6366 | MSFT | SELL | $89.47
6364 | MSFT | BUY | $91.27
6349 | MSFT | SELL | $95.00
6345 | MSFT | BUY | $94.26
6343 | MSFT | SELL | $93.52
6333 | MSFT | BUY | $98.03
6330 | MSFT | SELL | $96.18
6328 | MSFT | BUY | $97.60
6323 | MSFT | SELL | $98.01
6322 | MSFT | BUY | $98.95
6305 | MSFT | SELL | $100.41
6300 | MSFT | BUY | $98.61
6287 | MSFT | SELL | $104.40
6286 | MSFT | BUY | $106.27
6281 | MSFT | SELL | $107.68
6270 | MSFT | BUY | $108.21
6267 | MSFT | SELL | $107.64
6263 | MSFT | BUY | $107.06
6246 | MSFT | SELL | $112.14
6245 | MSFT | BUY | $113.21
6244 | MSFT | SELL | $111.70
6243 | MSFT | BUY | $113.57
6239 | MSFT | SELL | $113.98
6238 | MSFT | BUY | $114.41
6237 | MSFT | SELL | $114.37
6218 | MSFT | BUY | $108.30
6217 | MSFT | SELL | $106.96
6214 | MSFT | BUY | $106.81
6204 | MSFT | SELL | $104.97
6203 | MSFT | BUY | $107.28
6201 | MSFT | SELL | $104.62
6197 | MSFT | BUY | $106.47
6185 | MSFT | SELL | $109.45
6177 | MSFT | BUY | $100.56
6160 | MSFT | SELL | $105.68
6159 | MSFT | BUY | $106.71
6158 | MSFT | SELL | $106.20
6157 | MSFT | BUY | $107.17
6156 | MSFT | SELL | $105.08
6154 | MSFT | BUY | $106.38
6153 | MSFT | SELL | $104.43
6144 | MSFT | BUY | $106.81
6140 | MSFT | SELL | $107.15
6139 | MSFT | BUY | $109.41
6118 | MSFT | SELL | $117.05
6113 | MSFT | BUY | $117.94
6083 | MSFT | SELL | $123.35
6080 | MSFT | BUY | $128.93
6078 | MSFT | SELL | $126.22
6076 | MSFT | BUY | $127.67
6075 | MSFT | SELL | $126.18
6061 | MSFT | BUY | $132.32
6053 | MSFT | SELL | $133.43
6040 | MSFT | BUY | $138.90
6037 | MSFT | SELL | $136.42
6035 | MSFT | BUY | $138.43
6029 | MSFT | SELL | $140.35
6016 | MSFT | BUY | $136.13
6011 | MSFT | SELL | $133.39
6007 | MSFT | BUY | $138.12
5996 | MSFT | SELL | $136.33
5994 | MSFT | BUY | $138.52
5990 | MSFT | SELL | $137.38
5989 | MSFT | BUY | $139.36
5987 | MSFT | SELL | $137.73
5986 | MSFT | BUY | $139.03
5973 | MSFT | SELL | $139.69
5968 | MSFT | BUY | $139.94
5949 | MSFT | SELL | $149.62
5946 | MSFT | BUY | $151.23
5923 | MSFT | SELL | $157.59
5914 | MSFT | BUY | $163.28
5908 | MSFT | SELL | $165.70
5907 | MSFT | BUY | $166.72
5906 | MSFT | SELL | $165.04
5904 | MSFT | BUY | $165.46
5888 | MSFT | SELL | $184.42
5865 | MSFT | BUY | $148.34
5847 | MSFT | SELL | $175.06
5843 | MSFT | BUY | $174.55
5841 | MSFT | SELL | $169.81
5840 | MSFT | BUY | $177.43
5824 | MSFT | SELL | $183.43
5819 | MSFT | BUY | $183.25
5801 | MSFT | SELL | $197.84
5800 | MSFT | BUY | $200.34
5799 | MSFT | SELL | $196.33
5797 | MSFT | BUY | $203.51
5786 | MSFT | SELL | $203.92
5784 | MSFT | BUY | $211.60
5781 | MSFT | SELL | $202.54
5777 | MSFT | BUY | $204.06
5762 | MSFT | SELL | $209.70
5761 | MSFT | BUY | $214.58
5745 | MSFT | SELL | $205.41
5739 | MSFT | BUY | $207.42
5738 | MSFT | SELL | $200.59
5737 | MSFT | BUY | $203.19
5720 | MSFT | SELL | $214.22
5716 | MSFT | BUY | $216.23
5715 | MSFT | SELL | $210.08
5701 | MSFT | BUY | $216.51
5698 | MSFT | SELL | $211.08
5694 | MSFT | BUY | $213.86
5681 | MSFT | SELL | $214.20
5679 | MSFT | BUY | $219.28
5674 | MSFT | SELL | $221.02
5673 | MSFT | BUY | $222.75
5670 | MSFT | SELL | $221.68
5658 | MSFT | BUY | $216.44
5650 | MSFT | SELL | $231.96
5639 | MSFT | BUY | $243.70
5635 | MSFT | SELL | $234.51
5620 | MSFT | BUY | $234.81
5617 | MSFT | SELL | $230.72
5615 | MSFT | BUY | $235.99
5612 | MSFT | SELL | $232.34
5611 | MSFT | BUY | $236.48
5610 | MSFT | SELL | $235.24
5608 | MSFT | BUY | $235.77
5595 | MSFT | SELL | $258.26
5594 | MSFT | BUY | $260.58
5593 | MSFT | SELL | $257.17
5592 | MSFT | BUY | $261.15
5589 | MSFT | SELL | $254.56
5573 | MSFT | BUY | $246.48
5568 | MSFT | SELL | $249.31
5557 | MSFT | BUY | $259.89
5548 | MSFT | SELL | $265.02
5547 | MSFT | BUY | $268.72
5533 | MSFT | SELL | $277.01
5531 | MSFT | BUY | $281.40
5527 | MSFT | SELL | $286.54
5514 | MSFT | BUY | $292.85
5511 | MSFT | SELL | $290.73
5510 | MSFT | BUY | $296.77
5506 | MSFT | SELL | $302.01
5503 | MSFT | BUY | $303.59
5494 | MSFT | SELL | $296.99
5492 | MSFT | BUY | $304.82
5490 | MSFT | SELL | $299.87
5487 | MSFT | BUY | $298.58
5484 | MSFT | SELL | $294.17
5472 | MSFT | BUY | $296.31
5464 | MSFT | SELL | $308.13
5463 | MSFT | BUY | $310.11
5444 | MSFT | SELL | $339.83
5440 | MSFT | BUY | $336.63
5439 | MSFT | SELL | $330.59
5430 | MSFT | BUY | $339.40
5429 | MSFT | SELL | $328.34
5428 | MSFT | BUY | $334.65
5427 | MSFT | SELL | $324.90
5424 | MSFT | BUY | $327.29
5418 | MSFT | SELL | $339.32
5400 | MSFT | BUY | $296.71
5387 | MSFT | SELL | $295.00
5380 | MSFT | BUY | $294.59
5368 | MSFT | SELL | $276.44
5366 | MSFT | BUY | $294.39
5361 | MSFT | SELL | $299.49
5360 | MSFT | BUY | $304.10
5355 | MSFT | SELL | $308.31
5342 | MSFT | BUY | $286.36
5341 | MSFT | SELL | $280.81
5337 | MSFT | BUY | $283.22
5335 | MSFT | SELL | $277.52
5319 | MSFT | BUY | $260.65
5305 | MSFT | SELL | $242.26
5301 | MSFT | BUY | $247.65
5295 | MSFT | SELL | $256.48
5283 | MSFT | BUY | $256.72
5282 | MSFT | SELL | $254.25
5281 | MSFT | BUY | $259.53
5277 | MSFT | SELL | $258.83
5275 | MSFT | BUY | $268.74
5258 | MSFT | SELL | $286.15
5231 | MSFT | BUY | $241.07
5230 | MSFT | SELL | $237.50
5218 | MSFT | BUY | $237.53
5211 | MSFT | SELL | $231.32
5198 | MSFT | BUY | $241.55
5194 | MSFT | SELL | $241.22
5193 | MSFT | BUY | $242.05
5189 | MSFT | SELL | $241.76
5187 | MSFT | BUY | $255.14
5176 | MSFT | SELL | $249.01
5172 | MSFT | BUY | $244.43
5171 | MSFT | SELL | $238.19
5167 | MSFT | BUY | $241.01
5155 | MSFT | SELL | $235.81
5153 | MSFT | BUY | $240.22
5147 | MSFT | SELL | $242.71
5146 | MSFT | BUY | $247.81
5134 | MSFT | SELL | $262.15
5118 | MSFT | BUY | $253.92
5111 | MSFT | SELL | $272.29
5110 | MSFT | BUY | $277.66
5107 | MSFT | SELL | $275.23
5106 | MSFT | BUY | $280.51
5091 | MSFT | SELL | $286.11
5087 | MSFT | BUY | $295.37
5068 | MSFT | SELL | $315.26
5066 | MSFT | BUY | $325.92
5050 | MSFT | SELL | $338.05
5045 | MSFT | BUY | $334.57
5035 | MSFT | SELL | $337.20
5038 | MSFT | BUY | $337.22
5055 | MSFT | SELL | $331.85
5059 | MSFT | BUY | $333.68
5075 | MSFT | SELL | $308.97
5080 | MSFT | BUY | $310.65
5081 | MSFT | SELL | $305.41
5100 | MSFT | BUY | $291.60
5101 | MSFT | SELL | $284.34
5102 | MSFT | BUY | $287.18
5103 | MSFT | SELL | $287.23
5123 | MSFT | BUY | $256.87
5125 | MSFT | SELL | $251.11
5138 | MSFT | BUY | $263.10
5142 | MSFT | SELL | $256.77
5144 | MSFT | BUY | $264.60
5145 | MSFT | SELL | $252.75
5164 | MSFT | BUY | $229.10
5182 | MSFT | SELL | $244.37
5184 | MSFT | BUY | $250.20
5199 | MSFT | SELL | $247.11
5207 | MSFT | BUY | $228.17
5228 | MSFT | SELL | $240.74
5243 | MSFT | BUY | $266.65
5247 | MSFT | SELL | $253.25
5249 | MSFT | BUY | $260.40
5267 | MSFT | SELL | $280.32
5270 | MSFT | BUY | $282.47
5271 | MSFT | SELL | $274.82
5289 | MSFT | BUY | $268.40
5291 | MSFT | SELL | $262.85
5307 | MSFT | BUY | $264.79
5326 | MSFT | SELL | $255.35
5328 | MSFT | BUY | $269.50
5347 | MSFT | SELL | $282.06
5348 | MSFT | BUY | $285.26
5369 | MSFT | SELL | $280.07
5374 | MSFT | BUY | $289.86
5388 | MSFT | SELL | $295.04
5389 | MSFT | BUY | $302.38
5392 | MSFT | SELL | $300.95
5393 | MSFT | BUY | $305.94
5394 | MSFT | SELL | $301.25
5395 | MSFT | BUY | $313.46
5412 | MSFT | SELL | $314.04
5414 | MSFT | BUY | $316.38
5434 | MSFT | SELL | $334.92
5438 | MSFT | BUY | $330.08
5452 | MSFT | SELL | $330.80
5453 | MSFT | BUY | $335.95
5457 | MSFT | SELL | $334.00
5495 | MSFT | BUY | $295.71
5515 | MSFT | SELL | $289.81
5519 | MSFT | BUY | $289.46
5521 | MSFT | SELL | $286.51
5541 | MSFT | BUY | $279.93
5542 | MSFT | SELL | $277.66
5580 | MSFT | BUY | $246.23
5584 | MSFT | SELL | $246.47
5586 | MSFT | BUY | $251.86
5604 | MSFT | SELL | $249.90
5629 | MSFT | BUY | $233.87
5644 | MSFT | SELL | $242.47
5647 | MSFT | BUY | $243.00
5648 | MSFT | SELL | $239.51
5667 | MSFT | BUY | $217.90
5682 | MSFT | SELL | $213.26
5685 | MSFT | BUY | $216.01
5704 | MSFT | SELL | $211.01
5705 | MSFT | BUY | $218.39
5708 | MSFT | SELL | $216.39
5725 | MSFT | BUY | $221.40
5727 | MSFT | SELL | $210.58
5732 | MSFT | BUY | $212.46
5746 | MSFT | SELL | $204.03
5748 | MSFT | BUY | $211.29
5749 | MSFT | SELL | $202.66
5750 | MSFT | BUY | $214.25
5767 | MSFT | SELL | $209.19
5770 | MSFT | BUY | $212.48
5790 | MSFT | SELL | $213.67
5791 | MSFT | BUY | $214.32
5792 | MSFT | SELL | $212.83
5811 | MSFT | BUY | $196.84
5812 | MSFT | SELL | $189.80
5832 | MSFT | BUY | $186.74
5834 | MSFT | SELL | $183.60
5874 | MSFT | BUY | $153.63
5876 | MSFT | SELL | $150.62
5877 | MSFT | BUY | $161.57
5897 | MSFT | SELL | $183.63
5921 | MSFT | BUY | $160.62
5934 | MSFT | SELL | $153.24
5982 | MSFT | BUY | $138.12
5983 | MSFT | SELL | $136.28
5985 | MSFT | BUY | $137.07
5999 | MSFT | SELL | $136.12
6001 | MSFT | BUY | $137.52
6004 | MSFT | SELL | $137.63
6021 | MSFT | BUY | $137.71
6023 | MSFT | SELL | $135.28
6026 | MSFT | BUY | $136.90
6043 | MSFT | SELL | $137.85
6047 | MSFT | BUY | $137.46
6048 | MSFT | SELL | $136.58
6084 | MSFT | BUY | $127.13
6090 | MSFT | SELL | $126.21
6091 | MSFT | BUY | $127.88
6103 | MSFT | SELL | $120.95
6110 | MSFT | BUY | $119.97
6111 | MSFT | SELL | $119.19
6131 | MSFT | BUY | $111.70
6145 | MSFT | SELL | $106.89
6149 | MSFT | BUY | $106.03
6151 | MSFT | SELL | $105.74
6168 | MSFT | BUY | $104.27
6169 | MSFT | SELL | $102.80
6173 | MSFT | BUY | $101.12
6189 | MSFT | SELL | $104.82
6190 | MSFT | BUY | $109.19
6206 | MSFT | SELL | $106.87
6207 | MSFT | BUY | $109.57
6210 | MSFT | SELL | $107.72
6227 | MSFT | BUY | $109.57
6228 | MSFT | SELL | $105.91
6230 | MSFT | BUY | $112.26
6249 | MSFT | SELL | $111.71
6255 | MSFT | BUY | $111.71
6271 | MSFT | SELL | $109.00
6272 | MSFT | BUY | $109.67
6273 | MSFT | SELL | $109.49
6313 | MSFT | BUY | $101.31
6316 | MSFT | SELL | $100.88
6317 | MSFT | BUY | $102.49
6319 | MSFT | SELL | $101.67
6342 | MSFT | BUY | $95.00
6355 | MSFT | SELL | $93.58
6360 | MSFT | BUY | $92.38
6362 | MSFT | SELL | $89.71
6377 | MSFT | BUY | $96.77
6380 | MSFT | SELL | $93.86
6399 | MSFT | BUY | $89.61
6401 | MSFT | SELL | $88.00
6402 | MSFT | BUY | $91.78
6416 | MSFT | SELL | $89.60
6421 | MSFT | BUY | $88.19
6422 | MSFT | SELL | $87.11
6444 | MSFT | BUY | $84.26
6463 | MSFT | SELL | $84.14
6502 | MSFT | BUY | $74.76
6503 | MSFT | SELL | $73.98
6507 | MSFT | BUY | $73.94
6522 | MSFT | SELL | $72.50
6525 | MSFT | BUY | $72.79
6528 | MSFT | SELL | $72.15
6530 | MSFT | BUY | $72.58
6544 | MSFT | SELL | $71.15
6565 | MSFT | BUY | $69.78
6571 | MSFT | SELL | $71.76
6589 | MSFT | BUY | $68.94
6591 | MSFT | SELL | $68.81
6592 | MSFT | BUY | $69.08
6606 | MSFT | SELL | $65.23
6610 | MSFT | BUY | $65.73
6611 | MSFT | SELL | $65.56
6612 | MSFT | BUY | $65.73
6613 | MSFT | SELL | $65.55
6636 | MSFT | BUY | $64.94
6648 | MSFT | SELL | $64.00
6653 | MSFT | BUY | $63.68
6654 | MSFT | SELL | $63.17
6655 | MSFT | BUY | $63.58
6668 | MSFT | SELL | $62.61
6672 | MSFT | BUY | $62.84
6673 | MSFT | SELL | $62.30
6675 | MSFT | BUY | $62.58
6689 | MSFT | SELL | $62.17
6711 | MSFT | BUY | $60.17
6714 | MSFT | SELL | $58.71
6717 | MSFT | BUY | $59.80
6731 | MSFT | SELL | $57.11
6735 | MSFT | BUY | $57.74
6736 | MSFT | SELL | $57.64
6755 | MSFT | BUY | $57.43
6759 | MSFT | SELL | $57.59
6773 | MSFT | BUY | $57.94
6777 | MSFT | SELL | $58.06
6817 | MSFT | BUY | $51.48
6822 | MSFT | SELL | $51.79
6823 | MSFT | BUY | $52.48
6837 | MSFT | SELL | $51.51
6845 | MSFT | BUY | $50.61
6864 | MSFT | SELL | $54.56
6865 | MSFT | BUY | $55.43
6880 | MSFT | SELL | $53.07
6885 | MSFT | BUY | $52.03
6899 | MSFT | SELL | $50.50
6904 | MSFT | BUY | $50.16
6921 | MSFT | SELL | $52.78
6925 | MSFT | BUY | $54.05
6947 | MSFT | SELL | $54.20
6964 | MSFT | BUY | $54.16
6968 | MSFT | SELL | $54.15
7008 | MSFT | BUY | $43.89
7009 | MSFT | SELL | $42.61
7010 | MSFT | BUY | $43.50
7012 | MSFT | SELL | $41.82
7026 | MSFT | BUY | $46.74
7030 | MSFT | SELL | $46.62
7031 | MSFT | BUY | $47.58
7033 | MSFT | SELL | $46.81
7054 | MSFT | BUY | $44.40
7071 | MSFT | SELL | $45.65
7073 | MSFT | BUY | $46.14
7093 | MSFT | SELL | $46.70
7095 | MSFT | BUY | $47.60
7112 | MSFT | SELL | $41.72
7116 | MSFT | BUY | $41.55
7117 | MSFT | SELL | $40.29
7133 | MSFT | BUY | $41.98
7151 | MSFT | SELL | $43.09
7156 | MSFT | BUY | $42.45
7157 | MSFT | SELL | $41.84
7173 | MSFT | BUY | $46.60
7177 | MSFT | SELL | $45.65
7179 | MSFT | BUY | $46.76
7199 | MSFT | SELL | $48.08
7200 | MSFT | BUY | $48.46
7216 | MSFT | SELL | $48.68
7238 | MSFT | BUY | $46.78
7239 | MSFT | SELL | $45.53
7240 | MSFT | BUY | $46.09
7242 | MSFT | SELL | $45.76
7243 | MSFT | BUY | $45.90
7260 | MSFT | SELL | $46.47
7284 | MSFT | BUY | $43.37
7285 | MSFT | SELL | $42.86
7304 | MSFT | BUY | $41.99
7320 | MSFT | SELL | $40.58
7323 | MSFT | BUY | $41.27
7326 | MSFT | SELL | $40.32
7347 | MSFT | BUY | $39.43
7362 | MSFT | SELL | $39.21
7364 | MSFT | BUY | $40.47
7384 | MSFT | SELL | $38.27
7388 | MSFT | BUY | $38.15
7391 | MSFT | SELL | $37.78
7409 | MSFT | BUY | $36.35
7425 | MSFT | SELL | $36.04
7428 | MSFT | BUY | $36.41
7449 | MSFT | SELL | $38.00
7450 | MSFT | BUY | $38.94
7451 | MSFT | SELL | $38.31
7452 | MSFT | BUY | $38.45
7465 | MSFT | SELL | $37.36
7469 | MSFT | BUY | $38.18
7470 | MSFT | SELL | $36.64
7492 | MSFT | BUY | $33.88
7495 | MSFT | SELL | $33.58
7515 | MSFT | BUY | $31.88
7533 | MSFT | SELL | $32.06
25141 | NFLX | BUY | $37.03
25113 | NFLX | SELL | $43.15
25111 | NFLX | BUY | $43.88
25108 | NFLX | SELL | $44.17
25098 | NFLX | BUY | $46.34
25092 | NFLX | SELL | $46.07
25087 | NFLX | BUY | $46.76
25086 | NFLX | SELL | $45.45
25085 | NFLX | BUY | $46.07
25072 | NFLX | SELL | $48.18
25070 | NFLX | BUY | $49.79
25047 | NFLX | SELL | $53.85
25030 | NFLX | BUY | $47.68
25011 | NFLX | SELL | $61.18
25010 | NFLX | BUY | $62.14
25009 | NFLX | SELL | $61.75
25008 | NFLX | BUY | $63.86
25004 | NFLX | SELL | $63.66
24990 | NFLX | BUY | $60.61
24989 | NFLX | SELL | $58.00
24970 | NFLX | BUY | $49.39
24966 | NFLX | SELL | $49.15
24953 | NFLX | BUY | $49.59
24926 | NFLX | SELL | $62.88
24923 | NFLX | BUY | $63.46
24922 | NFLX | SELL | $62.80
24921 | NFLX | BUY | $63.15
24909 | NFLX | SELL | $63.49
24906 | NFLX | BUY | $64.56
24905 | NFLX | SELL | $61.58
24899 | NFLX | BUY | $62.05
24898 | NFLX | SELL | $60.39
24889 | NFLX | BUY | $64.50
24879 | NFLX | SELL | $67.81
24877 | NFLX | BUY | $68.23
24867 | NFLX | SELL | $65.39
24863 | NFLX | BUY | $65.36
24862 | NFLX | SELL | $63.25
24858 | NFLX | BUY | $64.11
24847 | NFLX | SELL | $62.65
24846 | NFLX | BUY | $64.16
24844 | NFLX | SELL | $51.67
24840 | NFLX | BUY | $53.52
24835 | NFLX | SELL | $54.01
24833 | NFLX | BUY | $56.11
24824 | NFLX | SELL | $54.20
24823 | NFLX | BUY | $55.15
24822 | NFLX | SELL | $54.45
24800 | NFLX | BUY | $47.77
24792 | NFLX | SELL | $48.80
24781 | NFLX | BUY | $48.19
24773 | NFLX | SELL | $63.40
24762 | NFLX | BUY | $66.59
24757 | NFLX | SELL | $67.41
24755 | NFLX | BUY | $68.33
24753 | NFLX | SELL | $67.84
24738 | NFLX | BUY | $61.19
24735 | NFLX | SELL | $60.25
24723 | NFLX | BUY | $67.81
24716 | NFLX | SELL | $79.67
24713 | NFLX | BUY | $80.87
24710 | NFLX | SELL | $79.50
24701 | NFLX | BUY | $82.87
24693 | NFLX | SELL | $87.99
24692 | NFLX | BUY | $89.86
24675 | NFLX | SELL | $93.87
24674 | NFLX | BUY | $96.41
24671 | NFLX | SELL | $94.89
24660 | NFLX | BUY | $101.09
24653 | NFLX | SELL | $111.50
24647 | NFLX | BUY | $111.56
24633 | NFLX | SELL | $122.06
24628 | NFLX | BUY | $110.13
24616 | NFLX | SELL | $95.69
24613 | NFLX | BUY | $104.21
24611 | NFLX | SELL | $100.30
24608 | NFLX | BUY | $103.76
24606 | NFLX | SELL | $99.47
24604 | NFLX | BUY | $103.26
24593 | NFLX | SELL | $101.09
24587 | NFLX | BUY | $100.04
24572 | NFLX | SELL | $103.65
24571 | NFLX | BUY | $111.35
24562 | NFLX | SELL | $123.33
24550 | NFLX | BUY | $122.64
24548 | NFLX | SELL | $118.02
24544 | NFLX | BUY | $117.33
24541 | NFLX | SELL | $116.71
24528 | NFLX | BUY | $107.74
24527 | NFLX | SELL | $102.35
24509 | NFLX | BUY | $94.76
24508 | NFLX | SELL | $90.49
24506 | NFLX | BUY | $91.93
24505 | NFLX | SELL | $89.12
24504 | NFLX | BUY | $91.61
24485 | NFLX | SELL | $99.84
24482 | NFLX | BUY | $101.21
24467 | NFLX | SELL | $108.40
24445 | NFLX | BUY | $90.50
24428 | NFLX | SELL | $93.85
24424 | NFLX | BUY | $94.45
24423 | NFLX | SELL | $93.80
24416 | NFLX | BUY | $91.06
24403 | NFLX | SELL | $85.84
24399 | NFLX | BUY | $87.66
24379 | NFLX | SELL | $95.26
24378 | NFLX | BUY | $95.94
24377 | NFLX | SELL | $95.18
24376 | NFLX | BUY | $97.32
24364 | NFLX | SELL | $96.09
24362 | NFLX | BUY | $97.34
24358 | NFLX | SELL | $94.88
24354 | NFLX | BUY | $97.07
24332 | NFLX | SELL | $126.47
24316 | NFLX | BUY | $115.21
24311 | NFLX | SELL | $116.93
24300 | NFLX | BUY | $123.78
24292 | NFLX | SELL | $125.59
24291 | NFLX | BUY | $128.35
24290 | NFLX | SELL | $125.89
24279 | NFLX | BUY | $133.70
24258 | NFLX | SELL | $140.82
24257 | NFLX | BUY | $142.27
24249 | NFLX | SELL | $142.13
24240 | NFLX | BUY | $143.52
24234 | NFLX | SELL | $142.42
24230 | NFLX | BUY | $144.06
24217 | NFLX | SELL | $142.92
24216 | NFLX | BUY | $147.25
24215 | NFLX | SELL | $143.36
24211 | NFLX | BUY | $143.83
24194 | NFLX | SELL | $153.20
24191 | NFLX | BUY | $157.16
24176 | NFLX | SELL | $152.72
24172 | NFLX | BUY | $153.40
24171 | NFLX | SELL | $152.05
24170 | NFLX | BUY | $155.03
24166 | NFLX | SELL | $151.03
24155 | NFLX | BUY | $158.21
24145 | NFLX | SELL | $182.68
24127 | NFLX | BUY | $169.34
24124 | NFLX | SELL | $165.95
24122 | NFLX | BUY | $168.81
24104 | NFLX | SELL | $178.55
24100 | NFLX | BUY | $181.35
24087 | NFLX | SELL | $195.54
24083 | NFLX | BUY | $196.02
24082 | NFLX | SELL | $193.77
24081 | NFLX | BUY | $195.21
24078 | NFLX | SELL | $196.43
24066 | NFLX | BUY | $195.51
24065 | NFLX | SELL | $193.20
24063 | NFLX | BUY | $196.23
24060 | NFLX | SELL | $195.05
24059 | NFLX | BUY | $199.18
24058 | NFLX | SELL | $188.15
24046 | NFLX | BUY | $190.12
24044 | NFLX | SELL | $187.02
24041 | NFLX | BUY | $189.94
24040 | NFLX | SELL | $187.76
24038 | NFLX | BUY | $192.71
24016 | NFLX | SELL | $270.30
24005 | NFLX | BUY | $280.27
24001 | NFLX | SELL | $278.14
24000 | NFLX | BUY | $285.93
23984 | NFLX | SELL | $313.48
23979 | NFLX | BUY | $320.35
23978 | NFLX | SELL | $300.69
23966 | NFLX | BUY | $311.65
23960 | NFLX | SELL | $318.69
23956 | NFLX | BUY | $311.76
23941 | NFLX | SELL | $324.18
23940 | NFLX | BUY | $331.82
23916 | NFLX | SELL | $384.48
23903 | NFLX | BUY | $395.80
23901 | NFLX | SELL | $379.48
23895 | NFLX | BUY | $362.87
23893 | NFLX | SELL | $355.21
23877 | NFLX | BUY | $327.73
23868 | NFLX | SELL | $367.68
23857 | NFLX | BUY | $367.65
23854 | NFLX | SELL | $361.19
23853 | NFLX | BUY | $369.61
23849 | NFLX | SELL | $374.13
23836 | NFLX | BUY | $364.70
23835 | NFLX | SELL | $346.71
23826 | NFLX | BUY | $301.78
23816 | NFLX | SELL | $286.73
23808 | NFLX | BUY | $266.63
23797 | NFLX | SELL | $276.02
23789 | NFLX | BUY | $253.67
23773 | NFLX | SELL | $339.10
23769 | NFLX | BUY | $338.05
23767 | NFLX | SELL | $328.90
23766 | NFLX | BUY | $340.66
23751 | NFLX | SELL | $356.97
23750 | NFLX | BUY | $363.02
23746 | NFLX | SELL | $358.10
23735 | NFLX | BUY | $361.46
23733 | NFLX | SELL | $358.78
23732 | NFLX | BUY | $375.22
23730 | NFLX | SELL | $361.01
23713 | NFLX | BUY | $359.46
23712 | NFLX | SELL | $354.74
23711 | NFLX | BUY | $360.35
23707 | NFLX | SELL | $368.33
23692 | NFLX | BUY | $359.31
23690 | NFLX | SELL | $348.11
23689 | NFLX | BUY | $354.27
23687 | NFLX | SELL | $352.21
23686 | NFLX | BUY | $354.39
23685 | NFLX | SELL | $354.78
23671 | NFLX | BUY | $350.62
23665 | NFLX | SELL | $360.30
23663 | NFLX | BUY | $370.02
23651 | NFLX | SELL | $365.99
23645 | NFLX | BUY | $317.94
23641 | NFLX | SELL | $325.93
23627 | NFLX | BUY | $309.38
23626 | NFLX | SELL | $298.99
23619 | NFLX | BUY | $296.78
23606 | NFLX | SELL | $291.56
23599 | NFLX | BUY | $263.08
23584 | NFLX | SELL | $275.30
23579 | NFLX | BUY | $276.82
23566 | NFLX | SELL | $283.11
23565 | NFLX | BUY | $289.62
23545 | NFLX | SELL | $298.50
23543 | NFLX | BUY | $315.48
23537 | NFLX | SELL | $332.63
23526 | NFLX | BUY | $338.92
23521 | NFLX | SELL | $338.11
23519 | NFLX | BUY | $349.60
23515 | NFLX | SELL | $343.16
23514 | NFLX | BUY | $347.74
23513 | NFLX | SELL | $345.09
23504 | NFLX | BUY | $381.40
23499 | NFLX | SELL | $380.07
23496 | NFLX | BUY | $379.24
23495 | NFLX | SELL | $371.71
23480 | NFLX | BUY | $332.03
23476 | NFLX | SELL | $342.39
23475 | NFLX | BUY | $362.99
23457 | NFLX | SELL | $421.42
23451 | NFLX | BUY | $419.85
23437 | NFLX | SELL | $447.67
23431 | NFLX | BUY | $419.73
23413 | NFLX | SELL | $457.85
23412 | NFLX | BUY | $465.91
23411 | NFLX | SELL | $443.40
23409 | NFLX | BUY | $455.04
23397 | NFLX | SELL | $492.99
23391 | NFLX | BUY | $495.65
23389 | NFLX | SELL | $484.48
23387 | NFLX | BUY | $488.88
23378 | NFLX | SELL | $481.33
23375 | NFLX | BUY | $491.87
23374 | NFLX | SELL | $484.53
23373 | NFLX | BUY | $497.90
23371 | NFLX | SELL | $488.81
23369 | NFLX | BUY | $547.53
23357 | NFLX | SELL | $476.26
23352 | NFLX | BUY | $487.35
23350 | NFLX | SELL | $470.61
23348 | NFLX | BUY | $482.88
23333 | NFLX | SELL | $530.79
23326 | NFLX | BUY | $488.93
23325 | NFLX | SELL | $486.24
23324 | NFLX | BUY | $504.21
23323 | NFLX | SELL | $475.74
23310 | NFLX | BUY | $481.79
23307 | NFLX | SELL | $476.62
23306 | NFLX | BUY | $482.88
23287 | NFLX | SELL | $527.33
23283 | NFLX | BUY | $530.87
23273 | NFLX | SELL | $507.79
23269 | NFLX | BUY | $586.34
23266 | NFLX | SELL | $556.78
23251 | NFLX | BUY | $557.28
23248 | NFLX | SELL | $540.22
